업소명,영업상태,도로명주소,지번주소,전화번호,면적(㎡),구분,위도,경도
더케이동물병원,영업/정상,"서울특별시 동대문구 답십리로 140, 세기프라자 2층 211호 (답십리동)",서울특별시 동대문구 답십리동 1003-2번지 세기프라자,02-2213-8875,0.0,동물병원,37.57247268905024,127.05564224940612
하이유 동물병원,영업/정상,서울특별시 동대문구 전농로 15-3 (답십리동),서울특별시 동대문구 답십리동 490-57번지,02-2242-7510,59.04,동물병원,37.566620249900424,127.05590756245958
심재웅동물병원,영업/정상,서울특별시 동대문구 망우로 120 (휘경동),서울특별시 동대문구 휘경동 34-48번지,02-2244-7755,26.0,동물병원,37.59110328997745,127.06651544675398
박철환동물병원,영업/정상,서울특별시 동대문구 사가정로 221 (장안동),서울특별시 동대문구 장안동 100-8번지,02-2244-7479,60.83,동물병원,37.57891554196985,127.06969281351422
뉴월드동물병원,영업/정상,"서울특별시 동대문구 한천로 94, 1층 (장안동)",서울특별시 동대문구 장안동 186-12번지,02-2212-5233,348.0,동물병원,37.569603413872784,127.06453370328134
그랜드동물병원,영업/정상,서울특별시 동대문구 전농로 77(답십리동),서울특별시 동대문구 답십리동 250-1,02-2214-6129,0.0,동물병원,37.57180441840065,127.05710150471734
애니케어동물병원,영업/정상,서울특별시 동대문구 이문로 80 (이문동),서울특별시 동대문구 이문동 324-3,02-967-0877,23.28,동물병원,37.59404027241028,127.05886785757836
푸른종합동물병원,영업/정상,"서울특별시 동대문구 홍릉로 48-1, 1층 (청량리동)",서울특별시 동대문구 청량리동 359번지,02-963-7582,49.8,동물병원,37.58458516270826,127.04407059936668
장평25시동물종합병원,영업/정상,서울특별시 동대문구 장한로 139 (장안동),서울특별시 동대문구 장안동 307-3번지,02-2215-2022,83.2,동물병원,37.57290204724447,127.07139172994174
안암동물병원,영업/정상,"서울특별시 동대문구 안암로 40, 1층 (용두동)",서울특별시 동대문구 용두동 732-5번지,02-925-3686,90.0,동물병원,37.580547828536766,127.02679158327504
주주동물병원,영업/정상,서울특별시 동대문구 사가정로 121 (전농동),서울특별시 동대문구 전농동 38-24번지,02-2244-1081,94.3,동물병원,37.577868719381335,127.05847809763524
디아크동물병원,영업/정상,서울특별시 동대문구 홍릉로 64-1 (청량리동),서울특별시 동대문구 청량리동 400번지,02-960-7501,92.16,동물병원,37.585943918613886,127.04353164127932
아이원 동물병원,영업/정상,"서울특별시 동대문구 전농로 80, 1층 (답십리동)",서울특별시 동대문구 답십리동 52-3,02-2217-8930,0.0,동물병원,37.571948729573215,127.05759267040644
아이랑 동물병원,영업/정상,"서울특별시 동대문구 이문로35길 12, 상가 A동 101호 (이문동, 래미안라그란데아파트)",서울특별시 동대문구 이문동 257-42 래미안라그란데아파트,,,동물병원,37.60008366980657,127.06023024432932
서울동물복지지원센터 동대문 동물병원,영업/정상,서울특별시 동대문구 무학로 201 (용두동),서울특별시 동대문구 용두동 726-1,02-921-2413,552.09,동물병원,37.58215150260165,127.0293566474755
청량리 슬기 동물병원,영업/정상,"서울특별시 동대문구 왕산로 186, 청량리역 우남SL타워300 218, 219호 (전농동)",서울특별시 동대문구 전농동 620-15 청량리역 우남SL타워300,0232937582,76.91,동물병원,37.579498413477886,127.04399586863339
이즈 동물병원,영업/정상,"서울특별시 동대문구 이문로35길 12, 상가 C동 102호 (이문동, 래미안라그란데아파트)",서울특별시 동대문구 이문동 257-42 래미안라그란데아파트,0221380514,,동물병원,37.60008366980657,127.06023024432932
서울우유협동조합유우진료소,영업/정상,서울특별시 중랑구 중랑천로 71 (상봉동),서울특별시 중랑구 상봉동 137-7,02-2094-8344,0.0,동물병원,37.59172588885943,127.07236905201884
닥터 아이펫 동물병원,영업/정상,"서울특별시 중랑구 망우로 315, 2층 (상봉동)",서울특별시 중랑구 상봉동 99-10,2208-0329,0.0,동물병원,37.59722893012117,127.08747279193403
행복이 있는 동물병원,영업/정상,"서울특별시 중랑구 봉화산로 232, B동 1층 (신내동)",서울특별시 중랑구 신내동 405-5번지,02-433-3387,,동물병원,37.60781799637898,127.09834744881063
보담동물병원,영업/정상,"서울특별시 중랑구 용마산로 434 (면목동, 청파빌딩)",서울특별시 중랑구 면목동 17-31번지,02-494-7775,,동물병원,37.58995069325802,127.0974041181315
로얄동물암치료센터,영업/정상,"서울특별시 중랑구 동일로 640, 지하 2층 (면목동)",서울특별시 중랑구 면목동 146-75,02-6215-3416,413.84,동물병원,37.5875121910664,127.08024405734545
태능동물병원,영업/정상,"서울특별시 중랑구 동일로 920, 3층 (묵동)",서울특별시 중랑구 묵동 175-2 3층,02-973-1953,153.5,동물병원,37.61259595574528,127.07757937063103
보람동물병원,영업/정상,서울특별시 중랑구 면목로 269 (면목동),서울특별시 중랑구 면목동 353-4번지,434-5465,0.0,동물병원,37.5770254009484,127.08575219545888
엔젤동물병원,영업/정상,서울특별시 중랑구 겸재로 187 (면목동),서울특별시 중랑구 면목동 102-51번지,435-0166,0.0,동물병원,37.588796682678236,127.08837074774294
홍상희동물병원,영업/정상,"서울특별시 중랑구 동일로 899, 1층 (묵동)",서울특별시 중랑구 묵동 239-76,974-0339,95.4,동물병원,37.61066506717947,127.07738991889111
하스펫탈동물병원,영업/정상,"서울특별시 중랑구 면목로 442-1, 1층 (면목동)",서울특별시 중랑구 면목동 225-7,435-2275,0.0,동물병원,37.59157193200662,127.08695803491197
신내동물병원,영업/정상,"서울특별시 중랑구 봉화산로 103, 1층 (중화동, 삼일시티빌)",서울특별시 중랑구 중화동 11-36번지 삼일시티빌 1층,3422-0001,0.0,동물병원,37.60271567544756,127.08571737020516
진정훈동물병원,영업/정상,"서울특별시 중랑구 봉화산로 39-1, 유정빌딩 2층 (중화동)",서울특별시 중랑구 중화동 305-44 유정빌딩,2207-0073,0.0,동물병원,37.601766547449216,127.07877176145574
성지동물병원,영업/정상,서울특별시 중랑구 면목로 311 (면목동),서울특별시 중랑구 면목동 634-5,493-7582,0.0,동물병원,37.57991331228275,127.08777346886723
금란동물병원,영업/정상,"서울특별시 중랑구 용마산로 532, 금란동물병원 (망우동)",서울특별시 중랑구 망우동 364-27 금란동물병원,492-7582,0.0,동물병원,37.5984501658291,127.10059680090839
진서동물병원,영업/정상,서울특별시 중랑구 신내로10길 7 (신내동),서울특별시 중랑구 신내동 571-8번지,432-7530,0.0,동물병원,37.604698959927894,127.09592363119476
세진동물병원,영업/정상,서울특별시 중랑구 망우로 415(망우동),서울특별시 중랑구 망우동 488-14,436-7311,0.0,동물병원,37.59967727956608,127.09832439490603
숲속동물병원,영업/정상,"서울특별시 중랑구 겸재로 207, 1층 (면목동)",서울특별시 중랑구 면목동 103-4 1층,492-9303,28.61,동물병원,37.58931457598561,127.09056171903175
면목동물병원,영업/정상,서울특별시 중랑구 사가정로 363 (면목동),서울특별시 중랑구 면목동 606-6번지,437-7579,83.0,동물병원,37.58121544090458,127.08490194129188
하니동물병원,영업/정상,"서울특별시 중랑구 신내로 225, 디아뜨갤러리 142호 (신내동)",서울특별시 중랑구 신내동 648번지 디아뜨갤러리,0234220977,0.0,동물병원,37.61695741530222,127.09129202271308
한국동물메디컬센터(KAMC),영업/정상,"서울특별시 중랑구 겸재로 165, 1,2층 (면목동)","서울특별시 중랑구 면목동 119-10 1,2층",2208-6788,128.48,동물병원,37.588194683972446,127.08589954585344
로얄동물외과수술센터,영업/정상,"서울특별시 중랑구 동일로 640, 지하1, 지상4층 (면목동)",서울특별시 중랑구 면목동 146-75,070-8660-0936,602.02,동물병원,37.5875121910664,127.08024405734545
아이봄 동물병원,영업/정상,서울특별시 중랑구 신내로 66 (신내동),서울특별시 중랑구 신내동 563-2번지,02-433-7515,,동물병원,37.605048840876215,127.09562720968691
로얄동물메디컬센터 본원,영업/정상,"서울특별시 중랑구 동일로 640, 2층, 3층 (면목동)",서울특별시 중랑구 면목동 146-75,070-8660-0904,455.22,동물병원,37.5875121910664,127.08024405734545
산들동물병원,영업/정상,"서울특별시 중랑구 용마산로 670, C동 129,130호 (망우동, 신내역 프라디움 더 테라스)",서울특별시 중랑구 망우동 584 신내역 프라디움 더 테라스,02-435-7582,84.4,동물병원,37.610804869678134,127.10211863924476
레미 동물병원,영업/정상,"서울특별시 중랑구 동일로 593, 2층 (면목동)",서울특별시 중랑구 면목동 172-93번지,02-470-4707,0.0,동물병원,37.58335595540962,127.07946842971165
닥터멍동물병원,영업/정상,"서울특별시 중랑구 상봉로 17, 1층 (면목동)",서울특별시 중랑구 면목동 71-41,02-439-7582,146.0,동물병원,37.587495870230306,127.09412600079385
치료해 주오,영업/정상,"서울특별시 중랑구 동일로 925, 3층 (묵동)",서울특별시 중랑구 묵동 238-8 하태윤산부인과,02-949-7577,0.0,동물병원,37.612956403917785,127.07681453521545
중랑차동물병원,영업/정상,"서울특별시 중랑구 중랑천로 81, 101호 (상봉동)",서울특별시 중랑구 상봉동 137-16,02-433-0787,42.9,동물병원,37.592438036691554,127.07263642772347
모루 동물의료센터,영업/정상,"서울특별시 중랑구 망우로 373, 1층 (상봉동)",서울특별시 중랑구 상봉동 74-43,02-2038-7533,75.0,동물병원,37.59863059757336,127.09364247111758
혜원동물병원,영업/정상,"서울특별시 중랑구 면목로 341, 1층 (면목동)",서울특별시 중랑구 면목동 497-7,02-439-8300,60.0,동물병원,37.58234924346364,127.08829215336917
서울종합동물병원,영업/정상,서울특별시 성북구 보문로 137 (보문동2가),서울특별시 성북구 보문동2가 49번지,928-5599,0.0,동물병원,37.58710404498083,127.01819642071625
대학동물병원,영업/정상,"서울특별시 성북구 화랑로 299, 2층 210호 (장위동, 석계역 한일노벨리아시티)",서울특별시 성북구 장위동 8-2 석계역 한일노벨리아시티 210호,918-3344,42.0,동물병원,37.61357796579685,127.0611115902078
강북동물병원,영업/정상,서울특별시 성북구 종암로 65 (종암동),서울특별시 성북구 종암동 19-1번지,924-4555,0.0,동물병원,37.59620751393615,127.035165073023
성신동물병원,영업/정상,"서울특별시 성북구 아리랑로 18, 1층 101호 (동선동5가)",서울특별시 성북구 동선동5가 1,927-7517,25.1,동물병원,37.59451471938127,127.01632726781499
아이튼튼동물병원,영업/정상,"서울특별시 성북구 길음로 11, 2층 241호 (길음동, 길음역롯데캐슬트윈골드아파트)",서울특별시 성북구 길음동 542-1 길음역롯데캐슬트윈골드아파트 241호,0507-1464-5666,24.25,동물병원,37.60374160385093,127.02314091497574
더편한동물병원,영업/정상,"서울특별시 성북구 숭인로 50, 상가동 2203호 (길음동, 래미안길음센터피스)",서울특별시 성북구 길음동 498-1 래미안길음센터피스,982-7975,112.7,동물병원,37.611182404091004,127.02726444181394
퍼스트동물병원,영업/정상,"서울특별시 성북구 한천로 713, 515동 상가 206,207호 (장위동, 래미안장위퍼스트하이)",서울특별시 성북구 장위동 173-114 래미안장위퍼스트하이,911-7582,52.8,동물병원,37.62007518375598,127.05152985310848
포포동물병원,영업/정상,"서울특별시 성북구 보문로 51, (주)참존글로벌워크 1층 (보문동7가)",서울특별시 성북구 보문동7가 102 (주)참존글로벌워크,922-7555,82.0,동물병원,37.579976675891075,127.02199277031464
스마트동물병원 성북길음점,영업/정상,"서울특별시 성북구 길음로13길 22, 103호, 104호 (길음동, 길음7구역두산위브아파트)","서울특별시 성북구 길음동 1285 길음뉴타운7단지 두산위브상가 103호, 104호",941-5575,66.0,동물병원,37.60977638733782,127.01882884096686
포유동물병원,영업/정상,서울특별시 성북구 오패산로 22 (하월곡동),서울특별시 성북구 하월곡동 62-4번지,912-6555,115.0,동물병원,37.60421833638937,127.03774318486808
로이동물병원,영업/정상,서울특별시 성북구 아리랑로 27 (동소문동6가),서울특별시 성북구 동소문동6가 237,927-7878,60.0,동물병원,37.59535643392604,127.01575661480173
카카오 N 동물병원,영업/정상,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)",서울특별시 성북구 길음동 1284번지 길음뉴타운 제상가비동 제지2층 25호,942-4883,43.0,동물병원,37.607561323203015,127.01794473678456
넬 동물의료센터,영업/정상,서울특별시 성북구 오패산로 75-1 (하월곡동),서울특별시 성북구 하월곡동 76-16,02-6925-4347,155.0,동물병원,37.608806957828726,127.03578193376673
앙리동물병원,영업/정상,"서울특별시 성북구 성북로 66, 1층 (성북동)",서울특별시 성북구 성북동 155-15 1층,766-7577,115.0,동물병원,37.59345786787597,127.0017171091372
